STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT07,WT08,WT09,WT11,WT13,WT16,WT18,WT19,WT22
USW00024257,"REDDING AIRPORT, CA US",5/28/13,6.93,,,0.01,,,62,78,56,170,190,,15,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/29/13,7.38,,,0,,,71,83,61,150,140,,15,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/30/13,4.92,,,0,,,70,86,52,340,360,,13,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",5/31/13,9.62,,,0,,,75,94,63,350,360,,18.1,25.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/1/13,10.51,,,0,,,84,100,72,10,10,,19.9,28,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/2/13,8.95,,,0,,,85,98,71,360,360,,18.1,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/3/13,8.95,,,0,,,86,101,70,360,350,,18.1,25.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/4/13,4.7,,,0,,,83,105,60,170,170,,18.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/5/13,4.47,,,0,,,80,97,62,160,160,,14.1,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/6/13,3.13,,,0,,,82,103,65,180,170,,12.1,14.1,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/7/13,5.82,,,0,,,88,109,67,330,330,,16.1,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/8/13,12.3,,,0,,,95,111,84,20,20,,25.1,30,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/9/13,9.62,,,0,,,92,100,73,190,160,,23.9,29.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/10/13,8.95,,,0,,,74,74,64,180,170,,21.9,29.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/11/13,5.59,,,0,,,71,85,64,150,170,,17,25.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/12/13,7.38,,,0,,,76,89,64,300,320,,15,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/13/13,9.17,,,0,,,74,87,62,30,30,,18.1,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/14/13,8.95,,,0,,,76,93,62,360,10,,23,29.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/15/13,4.7,,,0,,,75,94,55,190,190,,16.1,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/16/13,4.7,,,0,,,77,93,56,180,190,,17,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/17/13,7.61,,,0,,,77,91,57,180,190,,23.9,29.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/18/13,7.38,,,0,,,73,82,59,190,190,,23,31.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/19/13,4.47,,,0,,,67,79,52,180,190,,12.1,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/20/13,5.14,,,0,,,71,86,56,170,350,,13,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/21/13,8.05,,,0,,,76,91,65,10,360,,16.1,25.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/22/13,6.93,,,0,,,80,95,66,10,360,,17,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/23/13,7.38,,,0.64,,,77,81,65,150,150,,19.9,23.9,1,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/24/13,13.87,,,0.14,,,67,69,60,160,180,,23,31.1,1,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/25/13,11.63,,,0.8,,,63,71,60,180,180,,25.9,32,1,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/26/13,5.59,,,0,,,71,86,65,190,190,,15,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/27/13,2.91,,,0,,,78,96,63,230,240,,8.1,13,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/28/13,5.82,,,0,,,86,108,68,310,310,,13,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/29/13,3.36,,,0,,,89,108,68,260,360,,8.9,14.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",6/30/13,3.58,,,0,,,91,110,69,160,20,,14.1,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/1/13,3.8,,,0,,,90,110,71,360,240,,8.9,12.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/2/13,6.49,,,0,,,94,116,75,180,180,,21.9,29.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/3/13,6.49,,,0,,,96,113,78,290,310,,18.1,29.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/4/13,8.05,,,0,,,95,109,84,10,30,,18.1,25.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/5/13,7.61,,,0,,,91,100,74,180,190,,17,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/6/13,4.25,,,0,,,82,97,66,160,140,,14.1,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/7/13,4.7,,,0,,,83,100,66,180,210,,17,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/8/13,5.37,,,0,,,83,101,65,150,170,,17,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/9/13,4.92,,,0,,,82,100,61,170,160,,17,25.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/10/13,6.71,,,0,,,85,102,65,160,180,,21,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/11/13,4.25,,,0,,,82,96,61,170,140,,14.1,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/12/13,4.92,,,0,,,79,94,60,160,160,,19.9,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/13/13,4.03,,,0,,,81,98,65,200,180,,15,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/14/13,4.92,,,0,,,83,102,63,190,190,,16.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/15/13,5.59,,,0,,,82,99,62,150,150,,18.1,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/16/13,5.82,,,0,,,78,91,64,200,190,,16.1,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/17/13,2.46,,,0,,,76,98,56,150,220,,10.1,15,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/18/13,4.47,,,0,,,82,103,60,160,160,,15,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/19/13,4.92,,,0,,,85,107,64,150,160,,15,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/20/13,3.8,,,0,,,89,111,69,160,160,,15,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/21/13,4.25,,,0,,,90,107,71,170,160,,17,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/22/13,6.26,,,0,,,87,101,71,160,160,,15,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/23/13,5.59,,,0,,,84,99,69,150,160,,18.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/24/13,4.7,,,0,,,85,101,72,150,160,,10.1,13,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/25/13,5.59,,,0,,,88,107,72,160,150,,18.1,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/26/13,5.82,,,0,,,89,104,76,160,160,,15,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/27/13,5.82,,,0,,,89,105,72,180,150,,18.1,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/28/13,5.82,,,0,,,86,100,69,160,150,,17,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/29/13,6.49,,,0,,,82,92,67,180,170,,18.1,23.9,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/30/13,3.13,,,0,,,77,95,62,180,180,,13,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",7/31/13,4.92,,,0,,,79,94,65,180,190,,16.1,25.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/1/13,6.04,,,0,0,,78,91,62,170,170,,17,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/2/13,5.82,,,0,0,,78,96,62,350,350,,14.1,19.9,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/3/13,4.47,,,0,0,,80,95,59,160,170,,13,14.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/4/13,3.8,,,0,0,,79,97,60,160,160,,17,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/5/13,3.8,,,0,0,,79,97,59,150,170,,15,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/6/13,4.03,,,0,0,,79,96,58,210,170,,14.1,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/7/13,6.04,,,0,0,,75,87,62,180,190,,16.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/8/13,3.8,,,0,0,,73,89,58,190,190,,15,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/9/13,4.92,,,0,0,,74,88,61,190,220,,16.1,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/10/13,3.13,,,0,0,,74,90,57,150,150,,15,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/11/13,4.03,,,0,0,,77,94,61,140,170,,14.1,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/12/13,3.8,,,0,0,,79,95,62,160,160,,14.1,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/13/13,3.8,,,0,0,,81,99,61,150,160,,14.1,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/14/13,4.47,,,0,0,,82,100,64,150,200,,17,25.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/15/13,4.7,,,0,0,,81,98,62,160,170,,18.1,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/16/13,3.36,,,0,0,,82,98,66,160,160,,14.1,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/17/13,2.24,,,0,0,,84,101,67,330,,,14.1,,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/18/13,6.71,,,0,0,,89,110,69,350,340,,16.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/19/13,5.82,,,0,0,,89,102,70,160,160,,23,25.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/20/13,3.58,,,0,0,,85,98,76,10,180,,17,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/21/13,4.03,,,0,0,,84,97,70,150,140,,18.1,23.9,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/22/13,4.25,,,0,0,,80,95,67,150,170,,13,16.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/23/13,4.25,,,0,0,,78,95,60,160,150,,16.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/24/13,4.7,,,0,0,,77,90,61,170,170,,17,25.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/25/13,7.83,,,0,0,,76,88,67,160,170,,21,25.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/26/13,2.01,,,0,0,,76,88,63,190,160,,13,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/27/13,5.82,,,0,0,,75,95,57,150,180,,19.9,25.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/28/13,4.03,,,0,0,,77,93,58,150,180,,16.1,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/29/13,4.7,,,0,0,,77,93,60,170,170,,14.1,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/30/13,3.36,,,0,0,,81,98,63,170,150,,13,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",8/31/13,4.92,,,0,0,,82,98,64,160,160,,18.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/1/13,4.25,,,0,0,,79,91,61,160,340,,17,25.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/2/13,6.93,,,0,0,,76,88,59,180,170,,21,25.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/3/13,4.03,,,0,0,,74,89,57,180,170,,17,28,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/4/13,4.03,,,0,0,,73,89,56,170,170,,16.1,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/5/13,5.14,,,0,0,,73,86,58,150,150,,16.1,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/6/13,8.05,,,0,0,,77,94,65,10,360,,19.9,29.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/7/13,3.58,,,0,0,,82,98,61,150,140,,13,16.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/8/13,3.8,,,0,0,,81,104,59,220,210,,10.1,15,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/9/13,10.07,,,0,0,,88,106,68,10,20,,25.9,31.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/10/13,5.37,,,0,0,,87,106,63,180,,,16.1,,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/11/13,4.03,,,0,0,,81,93,64,170,160,,15,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/12/13,2.46,,,0,0,,74,92,60,160,160,,12.1,14.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/13/13,3.8,,,0,0,,78,96,64,140,160,,16.1,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/14/13,2.46,,,0,0,,79,94,65,150,170,,10.1,15,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/15/13,5.59,,,0,0,,76,87,63,170,200,,18.1,25.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/16/13,3.36,,,0,0,,73,89,56,160,170,,12.1,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/17/13,6.93,,,0,0,,74,84,65,30,30,,23,28,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/18/13,10.51,,,0,0,,72,88,63,10,10,,23.9,32,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/19/13,3.58,,,0,0,,75,92,52,180,180,,13,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/20/13,8.72,,,0.1,0,,70,84,52,170,160,,25.1,33.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/21/13,8.05,,,1.22,0,,65,67,51,170,180,,21,31.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/22/13,2.01,,,0,0,,56,72,49,140,170,,8.1,10.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/23/13,2.68,,,0,0,,68,82,61,150,150,,12.1,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/24/13,5.82,,,0,0,,70,77,60,300,330,,16.1,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/25/13,5.14,,,0.04,,,61,71,47,290,290,,21,29.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/26/13,8.72,,,0,0,,59,74,47,30,30,,21.9,29.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/27/13,6.26,,,0,0,,64,80,52,360,350,,17,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/28/13,5.14,,,0,0,,63,78,50,190,210,,15,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/29/13,16.78,,,0,0,,69,72,64,170,180,,32,40,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",9/30/13,12.3,,,0.03,0,,68,76,62,170,170,,25.9,38.9,1,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/1/13,6.49,,,0,,,67,78,58,350,360,,14.1,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/2/13,6.93,,,0,,,67,78,55,300,290,,16.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/3/13,10.29,,,0,,,62,73,51,20,10,,23,46.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/4/13,14.99,,,0,,,66,80,58,20,10,,30,36.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/5/13,3.8,,,0,,,70,84,45,10,20,,14.1,29.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/6/13,2.68,,,0,,,62,83,43,310,330,,14.1,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/7/13,3.8,,,0,,,62,82,44,350,350,,16.1,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/8/13,12.97,,,0,,,66,77,58,20,10,,23,32,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/9/13,15.88,,,0,,,64,72,57,30,20,,35.1,42.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/10/13,5.82,,,0,,,63,72,50,160,140,,13,17,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/11/13,1.57,,,0,,,59,73,44,160,190,,8.1,10.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/12/13,5.14,,,0.01,,,58,75,44,50,290,,16.1,25.9,,,1,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/13/13,11.63,,,0,,,62,74,54,10,20,,30,36,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/14/13,11.41,,,0,,,65,79,58,20,20,,23,30,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/15/13,10.29,,,0,,,69,80,50,10,360,,25.9,32,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/16/13,1.12,,,0,,,60,77,39,170,170,,10.1,12.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/17/13,3.8,,,0,,,60,85,41,340,350,,10.1,15,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/18/13,3.36,,,0,,,65,86,42,360,20,,14.1,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/19/13,1.12,,,0,,,63,85,43,190,270,,6.9,10.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/20/13,2.68,,,0,,,64,91,43,30,30,,12.1,16.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/21/13,1.12,,,0,,,66,91,44,360,10,,10.1,16.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/22/13,0.89,,,0,,,64,86,45,330,330,,6,8.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/23/13,1.34,,,0,,,62,87,42,30,350,,6.9,8.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/24/13,2.01,,,0,,,61,81,41,150,150,,8.1,10.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/25/13,0.89,,,0,,,59,81,41,10,220,,6.9,18.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/26/13,1.12,,,0,,,57,80,39,10,190,,6,8.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/27/13,5.82,,,0,,,57,75,39,40,310,,23,30,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/28/13,4.92,,,0,,,56,59,45,170,160,,14.1,15,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/29/13,2.68,,,0,,,54,60,48,190,190,,8.9,14.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/30/13,0.67,,,0,,,53,70,38,350,40,,8.1,10.1,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",10/31/13,2.24,,,0,,,54,77,39,160,160,,8.9,12.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/1/13,1.12,,,0,,,56,75,39,140,180,,6.9,8.9,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/2/13,4.7,,,0,,,54,74,40,360,350,,18.1,25.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/3/13,10.29,,,0,,,56,60,46,350,340,,16.1,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/4/13,10.51,,,0,,,56,67,42,10,330,,28,36,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/5/13,4.25,,,0,,,57,74,47,10,150,,12.1,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/6/13,2.01,,,0,,,56,72,44,110,270,,12.1,12.1,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/7/13,2.91,,,0,,,60,73,47,180,,,14.1,,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/8/13,1.57,,,0,,,56,73,41,20,10,,8.9,12.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/9/13,1.12,,,0,,,55,77,39,200,350,,6,8.1,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/10/13,1.12,,,0,,,55,74,39,160,210,,8.9,21.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/11/13,0.89,,,0,,,52,71,36,330,270,,6,8.1,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/12/13,2.01,,,0,,,59,78,47,200,290,,8.1,10.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/13/13,6.04,,,0,,,59,82,42,10,10,,19.9,23,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/14/13,3.8,,,0,,,60,71,41,350,340,,16.1,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/15/13,9.62,,,0,,,59,66,45,10,10,,29.1,36.9,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/16/13,4.03,,,0,,,53,64,39,170,140,,18.1,21,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/17/13,0.89,,,0,,,48,63,33,210,210,,6,8.1,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/18/13,0.45,,,0.14,,,45,56,34,280,310,,6,6.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/19/13,2.01,,,1.3,,,50,51,48,220,,,8.1,,1,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/20/13,5.37,,,0.28,,,52,56,51,10,10,,25.9,35.1,1,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/21/13,23.94,,,0,,,52,59,46,20,20,,38,51,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/22/13,22.37,,,0,,,57,70,52,10,360,,36.9,42.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/23/13,14.32,,,0,,,62,71,38,10,10,,25.9,36,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/24/13,1.34,,,0,,,47,63,29,160,160,,8.1,10.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/25/13,0,,,0,,,42,61,28,230,220,,6,6.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/26/13,0.22,,,0,,,44,61,32,160,160,,4.9,8.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/27/13,0.22,,,0,,,47,66,35,170,170,,8.1,8.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/28/13,2.24,,,0,,,50,73,35,10,30,,14.1,18.1,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/29/13,0.45,,,0,,,49,72,33,50,,,4.9,,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",11/30/13,2.01,,,0,,,52,74,38,10,340,,8.9,13,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",12/1/13,0.89,,,0,0,0,53,67,41,190,40,,6,8.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",12/2/13,2.24,,,0,0,0,46,59,34,180,30,,13,21,1,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",12/3/13,9.62,,,0,0,0,50,53,38,360,10,,23.9,31.1,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",12/4/13,15.21,,,0,0,0,41,49,33,10,10,,30,38.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",12/5/13,5.37,,,0,0,0,40,49,26,360,10,,14.1,19.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",12/6/13,2.24,,,0.38,5,0,31,41,20,10,,,8.1,,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",12/7/13,2.68,,,0,0,5.1,32,39,28,360,,,13,,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",12/8/13,10.07,,,0,0,3.1,32,42,27,10,10,,21,23.9,,,,,,,,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",12/9/13,8.05,,,0,0,1.2,39,54,26,350,350,,19.9,25.9,,,,,,,1,,,,,,,
USW00024257,"REDDING AIRPORT, CA US",12/10/13,2.46,,,0,0,0,34,59,21,340,340,,12.1,17,,,,,,,,,,,,,,
